Codi,Nom,CodiProvíncia
192799,TorredelBurgo,19
192803,TorrejóndelRey,19
192810,TorremochadeJadraque,19
192825,TorremochadelCampo,19
192831,TorremochadelPinar,19
192846,Torremochuela,19
192859,Torrubia,19
192862,TórtoladeHenares,19
192878,Tortuera,19
192884,Tortuero,19
192897,Traíd,19
192901,Trijueque,19
192918,Trillo,19
192939,Uceda,19
192944,Ujados,19
192960,Utande,19
192976,Valdarachas,19
192982,Valdearenas,19
192995,Valdeavellano,19
193009,Valdeaveruelo,19
193016,Valdeconcha,19
193021,Valdegrudas,19
193037,Valdelcubo,19
193042,ValdenuñoFernández,19
193055,ValdepeñasdelaSierra,19
193068,Valderrebollo,19
193074,Valdesotos,19
193080,ValfermosodeTajuña,19
193093,Valhermoso,19
193107,ValtabladodelRío,19
193114,ValverdedelosArroyos,19
193140,VianadeJadraque,19
193172,VillanuevadeAlcorón,19
193188,VillanuevadeArgecilla,19
193191,VillanuevadelaTorre,19
193212,VillaresdeJadraque,19
193227,VillasecadeHenares,19
193233,VillasecadeUceda,19
193248,VilleldeMesa,19
193251,Viñuelas,19
193264,Yebes,19
193270,Yebra,19
193299,YélamosdeAbajo,19
193303,YélamosdeArriba,19
193310,YunqueradeHenares,19
193325,Yunta,La,19
193331,Zaorejas,19
193346,ZarzueladeJadraque,19
193359,ZoritadelosCanes,19
199010,Semillas,19
200013,Abaltzisketa,20
200028,Aduna,20
200034,Aizarnazabal,20
200049,Albiztur,20
200052,Alegia,20
200065,Alkiza,20
200071,Altzo,20
200087,Amezketa,20
200090,Andoain,20
200104,Anoeta,20
200111,Antzuola,20
200126,Arama,20
200132,Aretxabaleta,20
200147,Asteasu,20
200150,Ataun,20
200163,Aia,20
200179,Azkoitia,20
200185,Azpeitia,20
200198,Beasain,20
200202,Beizama,20
200219,Belauntza,20
200224,Berastegi,20
200230,Berrobi,20
200245,Bidania-Goiatz,20
200258,Zegama,20
200261,Zerain,20
200277,Zestoa,20
200283,Zizurkil,20
200296,Deba,20
200300,Eibar,20
200317,Elduain,20
200322,Elgoibar,20
200338,Elgeta,20
200343,Eskoriatza,20
200356,Ezkio-Itsaso,20
200369,Hondarribia,20
200375,Gaintza,20
200381,Gabiria,20
200394,Getaria,20
200408,Hernani,20
200415,Hernialde,20
200420,Ibarra,20
200436,Idiazabal,20
200441,Ikaztegieta,20
200454,Irun,20
200467,Irura,20
200473,Itsasondo,20
200489,Larraul,20
200492,Lazkao,20
200505,Leaburu,20
200512,Legazpi,20
200527,Legorreta,20
200533,Lezo,20
200548,Lizartza,20
200551,Arrasate/Mondragón,20
200564,Mutriku,20
200570,Mutiloa,20
200586,Olaberria,20
200599,Oñati,20
200603,Orexa,20
200610,Orio,20
200625,Ormaiztegi,20
200631,Oiartzun,20
200646,Pasaia,20
200659,Soraluze-PlacenciadelasArmas,20
200662,Errezil,20
200678,Errenteria,20
200684,Leintz-Gatzaga,20
200697,Donostia/SanSebastián,20
200701,Segura,20
200718,Tolosa,20
200723,Urnieta,20
200739,Usurbil,20
200744,Bergara,20
200757,Villabona,20
200760,Ordizia,20
200776,Urretxu,20
200782,Zaldibia,20
200795,Zarautz,20
200809,Zumarraga,20
200816,Zumaia,20
209014,Mendaro,20
209029,Lasarte-Oria,20
209035,Astigarraga,20
209040,Baliarrain,20
209053,Orendain,20
209066,Altzaga,20
209072,Gaztelu,20
210010,Alájar,21
210025,Aljaraque,21
210031,Almendro,El,21
210046,AlmonasterlaReal,21
210059,Almonte,21
210062,Alosno,21
210078,Aracena,21
210084,Aroche,21
210097,ArroyomolinosdeLeón,21
210101,Ayamonte,21
210118,Beas,21
210123,Berrocal,21
210139,BollullosPardelCondado,21
210144,Bonares,21
210157,CabezasRubias,21
210160,Cala,21
210176,Calañas,21
210182,Campillo,El,21
210195,Campofrío,21
210209,CañaveraldeLeón,21
210216,Cartaya,21
210221,CastañodelRobledo,21
210237,CerrodeAndévalo,El,21
210242,Corteconcepción,21
210255,Cortegana,21
210268,Cortelazor,21
210274,CumbresdeEnmedio,21
210280,CumbresdeSanBartolomé,21
210293,CumbresMayores,21
210307,Chucena,21
210314,Encinasola,21
210329,EscacenadelCampo,21
210335,Fuenteheridos,21
210340,Galaroza,21
210353,Gibraleón,21
210366,GranadadeRío-Tinto,La,21
210372,Granado,El,21
210388,HigueradelaSierra,21
210391,Hinojales,21
210405,Hinojos,21
210412,Huelva,21
210427,IslaCristina,21
210433,Jabugo,21
210448,Lepe,21
210451,LinaresdelaSierra,21
210464,LucenadelPuerto,21
210470,Manzanilla,21
210486,Marines,Los,21
210499,MinasdeRiotinto,21
210502,Moguer,21
210519,Nava,La,21
210524,Nerva,21
210530,Niebla,21
210545,PalmadelCondado,La,21
210558,PalosdelaFrontera,21
210561,PaternadelCampo,21
210577,Paymogo,21
210583,PuebladeGuzmán,21
210596,PuertoMoral,21
210600,PuntaUmbría,21
210617,RocianadelCondado,21
210622,RosaldelaFrontera,21
210638,SanBartolomédelaTorre,21
210643,SanJuandelPuerto,21
210656,SanlúcardeGuadiana,21
210669,SanSilvestredeGuzmán,21
210675,SantaAnalaReal,21
210681,SantaBárbaradeCasa,21
210694,SantaOlalladelCala,21
210708,Trigueros,21
210715,Valdelarco,21
210720,ValverdedelCamino,21
210736,Villablanca,21
210741,VillalbadelAlcor,21
210754,VillanuevadelasCruces,21
210767,VillanuevadelosCastillejos,21
210773,Villarrasa,21
210789,ZalamealaReal,21
210792,Zufre,21
219026,Zarza-Perrunal,La,21
220015,Abiego,22
220020,Abizanda,22
220036,Adahuesca,22
220041,Agüero,22
220067,Aisa,22
220073,AlbalatedeCinca,22
220089,Albalatillo,22
220092,Albelda,22
220113,AlberoAlto,22
220128,AlberoBajo,22
220134,AlberueladeTubo,22
220149,AlcaládeGurrea,22
220152,AlcaládelObispo,22
220165,Alcampell,22
220171,AlcoleadeCinca,22
220187,Alcubierre,22
220190,Alerre,22
220204,Alfántega,22
220211,Almudévar,22
220226,AlmuniadeSanJuan,22
220232,Almuniente,22
220247,Alquézar,22
220250,Altorricón,22
220279,Angüés,22
220285,Ansó,22
220298,Antillón,22
220324,AragüésdelPuerto,22
220358,Arén,22
220361,Argavieso,22
220377,Arguis,22
220396,Ayerbe,22
220400,Azanuy-Alins,22
220417,Azara,22
220422,Azlor,22
220438,Baélls,22
220443,Bailo,22
220456,Baldellou,22
220469,Ballobar,22
220475,Banastás,22
220481,Barbastro,22
220494,Barbués,22
220507,Barbuñales,22
220514,Bárcabo,22
220529,BelverdeCinca,22
220535,Benabarre,22
220540,Benasque,22
220553,Berbegal,22
220572,Bielsa,22
220588,Bierge,22
220591,Biescas,22
220605,Binaced,22
220612,Binéfar,22
220627,Bisaurri,22
220633,Biscarrués,22
220648,BlecuayTorres,22
220664,Boltaña,22
220670,Bonansa,22
220686,Borau,22
220699,Broto,22
220725,Caldearenas,22
220746,Campo,22
220759,Camporrélls,22
220762,CanaldeBerdún,22
220778,Candasnos,22
220784,Canfranc,22
220797,Capdesaso,22
220801,Capella,22
220818,CasbasdeHuesca,22
220823,CastejóndelPuente,22
220839,CastejóndeMonegros,22
220844,CastejóndeSos,22
220857,Castelflorite,22
220860,CastiellodeJaca,22
220876,Castigaleu,22
220882,Castillazuelo,22
220895,Castillonroy,22
220909,Colungo,22
220942,Chalamera,22
220955,Chía,22
220968,Chimillas,22
220993,Esplús,22
221029,Estada,22
221035,Estadilla,22
221053,EstopiñándelCastillo,22
221066,Fago,22
221072,Fanlo,22
221091,Fiscal,22
221105,Fonz,22
221112,ForadadadelToscar,22
221127,Fraga,22
221133,Fueva,La,22
221148,Gistaín,22
221151,Grado,El,22
221164,Grañén,22
221170,Graus,22
221199,GurreadeGállego,22
221225,HozdeJaca,22
221246,Huerto,22
221259,Huesca,22
221262,Ibieca,22
221278,Igriés,22
221284,Ilche,22
221297,Isábena,22
221301,Jaca,22
221318,Jasa,22
221339,Labuerda,22
221357,Laluenga,22
221360,Lalueza,22
221376,Lanaja,22
221395,Laperdiguera,22
221416,Lascellas-Ponzano,22
221421,Lascuarre,22
221437,Laspaúles,22
221442,Laspuña,22
221493,Loarre,22
221506,Loporzano,22
221513,Loscorrales,22
221552,MonesmayCajigar,22
221565,Monflorite-Lascasas,22
221571,Montanuy,22
221587,Monzón,22
221604,Naval,22
221626,Novales,22
221632,Nueno,22
221647,Olvena,22
221650,Ontiñena,22
221679,OssodeCinca,22
221685,Palo,22
221702,Panticosa,22
221724,Peñalba,22
221730,PeñasdeRiglos,Las,22
221745,PeraltadeAlcofea,22
221758,PeraltadeCalasanz,22
221761,Peraltilla,22
221777,Perarrúa,22
221783,Pertusa,22
221817,Piracés,22
221822,Plan,22
221843,Poleñino,22
221869,PozándeVero,22
221875,PuebladeCastro,La,22
221881,PuentedeMontañana,22
221894,Puértolas,22
221908,PueyodeAraguás,El,22
221936,PueyodeSantaCruz,22
221954,Quicena,22
221973,Robres,22
221992,Sabiñánigo,22
222006,Sahún,22
222013,SalasAltas,22
222028,SalasBajas,22
222034,Salillas,22
222049,SallentdeGállego,22
222052,SanEstebandeLitera,22
222065,Sangarrén,22
222071,SanJuandePlan,22
222087,SantaCilia,22
222090,SantaCruzdelaSerós,22
222126,SantaliestraySanQuílez,22
222132,Sariñena,22
222147,Secastilla,22
222150,Seira,22
222179,Sena,22
222185,SenésdeAlcubierre,22
222202,Sesa,22
222219,Sesué,22
222224,Siétamo,22
222230,Sopeira,22
222258,TamaritedeLitera,22
222261,Tardienta,22
222277,Tella-Sin,22
222283,Tierz,22
222296,Tolva,22
222300,Torla-Ordesa,22
222322,TorralbadeAragón,22
222338,TorrelaRibera,22
222343,TorrentedeCinca,22
222356,TorresdeAlcanadre,22
222369,TorresdeBarbués,22
222394,Tramaced,22
222420,Valfarta,22
222436,ValledeBardají,22
222441,ValledeLierp,22
222454,VelilladeCinca,22
222467,Beranuy,22
222473,ViacampyLitera,22
222489,Vicién,22
222492,Villanova,22
222505,Villanúa,22
222512,VillanuevadeSigena,22
222527,YebradeBasa,22
222533,Yésero,22
222548,Zaidín,22
229016,ValledeHecho,22
229021,PuentelaReinadeJaca,22
229037,SanMigueldelCinca,22
229042,Sotonera,La,22
229055,Lupiñén-Ortilla,22
229068,SantaMaríadeDulcis,22
229074,Aínsa-Sobrarbe,22
229080,HozyCostean,22
229093,Vencillón,22
230011,AlbanchezdeMágina,23
230026,AlcalálaReal,23
230032,Alcaudete,23
230047,Aldeaquemada,23
230050,Andújar,23
230063,Arjona,23
230079,Arjonilla,23
230085,Arquillos,23
230098,Baeza,23
230102,Bailén,23
230119,BañosdelaEncina,23
230124,BeasdeSegura,23
230145,Begíjar,23
230158,BélmezdelaMoraleda,23
230161,Benatae,23
230177,CabradelSantoCristo,23
230183,Cambil,23
230196,CampillodeArenas,23
230200,Canena,23
230217,Carboneros,23
230243,Carolina,La,23
230256,Castellar,23
230269,CastillodeLocubín,23
230275,Cazalilla,23
230281,Cazorla,23
230294,ChiclanadeSegura,23
230308,Chilluévar,23
230315,Escañuela,23
230320,Espeluy,23
230336,Frailes,23
230341,FuensantadeMartos,23
230354,FuertedelRey,23
230373,Génave,23
230389,GuardiadeJaén,La,23
230392,Guarromán,23
230406,Lahiguera,23
230413,HigueradeCalatrava,23
230428,Hinojares,23
230434,Hornos,23
230449,Huelma,23
230452,Huesa,23
230465,Ibros,23
230471,Iruela,La,23
230487,Iznatoraf,23
230490,Jabalquinto,23
230503,Jaén,23
230510,Jamilena,23
230525,Jimena,23
230531,Jódar,23
230546,Larva,23
230559,Linares,23
230562,Lopera,23
230578,Lupión,23
230584,ManchaReal,23
230597,Marmolejo,23
230601,Martos,23
230618,Mengíbar,23
230623,Montizón,23
230639,NavasdeSanJuan,23
230644,Noalejo,23
230657,Orcera,23
230660,PealdeBecerro,23
230676,Pegalajar,23
230695,Porcuna,23
230709,PozoAlcón,23
230716,PuentedeGénave,23
230721,PuertadeSegura,La,23
230737,Quesada,23
230742,Rus,23
230755,Sabiote,23
230768,SantaElena,23
230774,SantiagodeCalatrava,23
230793,SantistebandelPuerto,23
230807,SantoTomé,23
230814,SeguradelaSierra,23
230829,Siles,23
230840,SorihueladelGuadalimar,23
230853,Torreblascopedro,23
230866,Torredelcampo,23
230872,Torredonjimeno,23
230888,Torreperogil,23
230905,Torres,23
230912,TorresdeAlbánchez,23
230927,Úbeda,23
230933,ValdepeñasdeJaén,23
230948,Vilches,23
230951,Villacarrillo,23
230964,VillanuevadelaReina,23
230970,VillanuevadelArzobispo,23
230986,Villardompardo,23
230999,Villares,Los,23
231010,Villarrodrigo,23
239012,Cárcheles,23
239027,BedmaryGarcíez,23
239033,Villatorres,23
239048,Santiago-Pontones,23
239051,ArroyodelOjanco,23
240016,Acebedo,24
240021,Algadefe,24
240037,AlijadelInfantado,24
240042,Almanza,24
240055,Antigua,La,24
240068,Ardón,24
240074,Arganza,24
240080,Astorga,24
240093,Balboa,24
240107,Bañeza,La,24
240114,Barjas,24
240129,BarriosdeLuna,Los,24
240140,Bembibre,24
240153,Benavides,24
240166,Benuza,24
240172,BercianosdelPáramo,24
240188,BercianosdelRealCamino,24
240191,BerlangadelBierzo,24
240205,BocadeHuérgano,24
240212,Boñar,24
240227,Borrenes,24
240233,Brazuelo,24
240248,BurgoRanero,El,24
240251,Burón,24
240264,BustillodelPáramo,24
240270,CabañasRaras,24
240286,CabrerosdelRío,24
240299,Cabrillanes,24
240303,Cacabelos,24
240310,CalzadadelCoto,24
240325,Campazas,24
240331,CampodeVillavidel,24
240346,Camponaraya,24
240362,ValledeAncares,24
240378,Cármenes,24
240384,Carracedelo,24
240397,Carrizo,24
240401,Carrocera,24
240418,Carucedo,24
240423,Castilfalé,24
240439,CastrillodeCabrera,24
240444,CastrillodelaValduerna,24
240460,Castrocalbón,24
240476,Castrocontrigo,24
240495,Castropodame,24
240508,CastrotierradeValmadrigal,24
240515,Cea,24
240520,Cebanico,24
240536,CebronesdelRío,24
240541,CimanesdelaVega,24
240554,CimanesdelTejar,24
240567,Cistierna,24
240573,Congosto,24
240589,CorbillosdelosOteros,24
240592,Corullón,24
240606,Crémenes,24
240613,Cuadros,24
240628,CubillasdelosOteros,24
240634,CubillasdeRueda,24
240649,CubillosdelSil,24
240652,ChozasdeAbajo,24
240665,Destriana,24
240671,Encinedo,24
240687,Ercina,La,24
240690,EscobardeCampos,24
240704,Fabero,24
240711,FolgosodelaRibera,24
240732,FresnodelaVega,24
240747,FuentesdeCarbajal,24
240763,GarrafedeTorío,24
240779,GordalizadelPino,24
240785,Gordoncillo,24
240798,Gradefes,24
240802,GrajaldeCampos,24
240819,GusendosdelosOteros,24
240824,HospitaldeÓrbigo,24
240830,Igüeña,24
240845,Izagre,24
240861,JoarilladelasMatas,24
240877,LagunaDalga,24
240883,LagunadeNegrillos,24
240896,León,24
240900,Lucillo,24
240917,Luyego,24
240922,LlamasdelaRibera,24
240938,MagazdeCepeda,24
240943,MansilladelasMulas,24
240956,MansillaMayor,24
240969,Maraña,24
240975,MatadeóndelosOteros,24
240981,MatallanadeTorío,24
240994,Matanza,24
241008,Molinaseca,24
241015,MuriasdeParedes,24
241020,NocedadelBierzo,24
241036,Oencia,24
241041,Omañas,Las,24
241054,Onzonilla,24
241067,OsejadeSajambre,24
241073,PajaresdelosOteros,24
241089,PalaciosdelaValduerna,24
241092,PalaciosdelSil,24
241106,PáramodelSil,24
241128,Peranzanes,24
241134,PobladuradePelayoGarcía,24
241149,PoladeGordón,La,24
241152,Ponferrada,24
241165,PosadadeValdeón,24
241171,PozuelodelPáramo,24
241187,PradodelaGuzpeña,24
241190,PriaranzadelBierzo,24
241204,Prioro,24
241211,PuebladeLillo,24
241226,PuentedeDomingoFlórez,24
241232,QuintanadelCastillo,24
241247,QuintanadelMarco,24
241250,QuintanayCongosto,24
241279,ReguerasdeArriba,24
241298,Reyero,24
241302,Riaño,24
241319,RiegodelaVega,24
241324,Riello,24
241330,RiosecodeTapia,24
241345,Robla,La,24
241361,RoperuelosdelPáramo,24
241377,Sabero,24
241396,Sahagún,24
241417,SanAdriándelValle,24
241422,SanAndrésdelRabanedo,24
241438,Sancedo,24
241443,SanCristóbaldelaPolantera,24
241456,SanEmiliano,24
241469,SanEstebandeNogales,24
241481,SanJustodelaVega,24
241494,SanMillándelosCaballeros,24
241507,SanPedroBercianos,24
241514,SantaColombadeCurueño,24
241529,SantaColombadeSomoza,24
241535,SantaCristinadeValmadrigal,24
241540,SantaElenadeJamuz,24
241553,SantaMaríadelaIsla,24
241566,SantaMaríadelMontedeCea,24
241572,SantaMaríadelPáramo,24
241588,SantaMaríadeOrdás,24
241591,SantaMarinadelRey,24
241605,SantasMartas,24
241612,SantiagoMillas,24
241627,SantoveniadelaValdoncina,24
241633,Sariegos,24
241648,SenadeLuna,24
241651,Sobrado,24
241664,SotodelaVega,24
241670,SotoyAmío,24
241686,ToraldelosGuzmanes,24
241699,Toreno,24
241703,TorredelBierzo,24
241710,Trabadelo,24
241725,Truchas,24
241731,Turcia,24
241746,UrdialesdelPáramo,24
241759,Valdefresno,24
241762,ValdefuentesdelPáramo,24
241778,Valdelugueros,24
241784,Valdemora,24
241797,Valdepiélago,24
241801,Valdepolo,24
241818,Valderas,24
241823,Valderrey,24
241839,Valderrueda,24
241844,Valdesamario,24
241857,ValdeSanLorenzo,24
241876,Valdevimbre,24
241882,ValenciadeDonJuan,24
241895,ValverdedelaVirgen,24
241909,Valverde-Enrique,24
241916,Vallecillo,24
241937,Vecilla,La,24
241942,Vegacervera,24
241968,VegadeEspinareda,24
241974,VegadeInfanzones,24
241980,VegadeValcarce,24
241993,Vegaquemada,24
242014,VegasdelCondado,24
242029,Villablino,24
242035,Villabraz,24
242053,VilladangosdelPáramo,24
242066,ToraldelosVados,24
242072,VillademordelaVega,24
242091,VillafrancadelBierzo,24
242105,Villagatón,24
242112,Villamandos,24
242127,Villamañán,24
242133,VillamartíndeDonSancho,24
242148,Villamejil,24
242151,Villamol,24
242164,VillamontándelaValduerna,24
242170,VillamoratieldelasMatas,24
242186,VillanuevadelasManzanas,24
242199,VillaobispodeOtero,24
242210,Villaquejida,24
242225,Villaquilambre,24
242231,VillarejodeÓrbigo,24
242246,VillaresdeÓrbigo,24
242259,Villasabariego,24
242262,Villaselán,24
242278,Villaturiel,24
242284,Villazala,24
242297,VillazanzodeValderaduey,24
242301,ZotesdelPáramo,24
249017,Villamanín,24
249022,VillaornateyCastro,24
250019,AbelladelaConca,25
250024,Àger,25
250030,Agramunt,25
250045,Alamús,els,25
250058,AlàsiCerc,25
250061,Albagés,l,25
250077,Albatàrrec,25
250083,Albesa,25
250096,Albi,l,25
250100,Alcanó,25
250117,Alcarràs,25
250122,Alcoletge,25
250138,Alfarràs,25
250143,Alfés,25
250156,Algerri,25
250169,Alguaire,25
250175,Alins,25
250194,Almacelles,25
250208,Almatret,25
250215,Almenar,25
250220,AlòsdeBalaguer,25
250236,Alpicat,25
250241,AltÀneu,25
250254,NautAran,25
250273,Anglesola,25
250292,Arbeca,25
250306,PontdeBar,el,25
250313,Arres,25
250328,Arsèguel,25
250334,ArtesadeLleida,25
250349,ArtesadeSegre,25
250352,SentiudeSió,la,25
250365,Aspa,25
250371,AvellanesiSantaLinya,les,25
250387,Aitona,25
250390,BaixPallars,25
250404,Balaguer,25
250411,Barbens,25
250426,BaroniadeRialb,la,25
250432,ValldeBoí,la,25
250447,Bassella,25
250450,Bausen,25
250463,Belianes,25
250479,BellcairedUrgell,25
250485,Bell-llocdUrgell,25
250498,BellmuntdUrgell,25
250501,Bellpuig,25
250518,BellverdeCerdanya,25
250523,Bellvís,25
250539,BenaventdeSegrià,25
250557,Biosca,25
250560,Bovera,25
250576,Bòrdes,Es,25
250582,BorgesBlanques,les,25
250595,Bossòst,25
250609,Cabanabona,25
250616,Cabó,25
250621,Camarasa,25
250637,Canejan,25
250642,CastellardelaRibera,25
250674,Castelldans,25
250680,CastellnoudeSeana,25
250693,CastellódeFarfanya,25
250707,Castellserà,25
250714,Cava,25
250729,Cervera,25
250735,CerviàdelesGarrigues,25
250740,Ciutadilla,25
250753,ClarianadeCardener,25
250766,Cogul,el,25
250772,ColldeNargó,25
250788,Corbins,25
250791,Cubells,25
250812,EsplugaCalba,l,25
250827,Espot,25
250851,Estaràs,25
250864,EsterridÀneu,25
250870,EsterrideCardós,25
250886,Estamariu,25
250899,Farrera,25
250925,Floresta,la,25
250931,Fondarella,25
250946,Foradada,25
250962,Fuliola,la,25
250978,Fulleda,25
250984,GavetdelaConca,25
250997,Golmés,25
251001,Gósol,25
251018,Granadella,la,25
251023,GranjadEscarp,la,25
251039,Granyanella,25
251044,GranyenadeSegarra,25
251057,GranyenadelesGarrigues,25
251095,Guimerà,25
251109,Guissona,25
251116,Guixers,25
251121,IvarsdeNoguera,25
251137,IvarsdUrgell,25
251142,Ivorra,25
251155,IsonaiConcaDellà,25
251180,Juncosa,25
251193,Juneda,25
251207,Lleida,25
251214,Les,25
251229,Linyola,25
251235,Lladorre,25
251240,Lladurs,25
251253,Llardecans,25
251266,Llavorsí,25
251272,LlesdeCerdanya,25
251288,Llimiana,25
251291,Llobera,25
251305,Maldà,25
251312,Massalcoreig,25
251327,Massoteres,25
251333,Maials,25
251348,Menàrguens,25
251351,Miralcamp,25
251364,Molsosa,la,25
251370,Mollerussa,25
251386,Montgai,25
251399,MontellàiMartinet,25
251403,MontferreriCastellbò,25
251410,MontoliudeSegarra,25
251425,MontoliudeLleida,25
251431,MontornèsdeSegarra,25
251459,Nalec,25
251462,Navès,25
251484,Odèn,25
251497,Oliana,25
251500,Oliola,25
251517,Olius,25
251522,Oluges,les,25
251538,Omellons,els,25
251543,OmellsdenaGaia,els,25
251556,Organyà,25
251569,OsdeBalaguer,25
251575,OssódeSió,25
251581,PalaudAnglesola,el,25
251615,ConcadeDalt,25
251636,ComailaPedra,la,25
251641,Penelles,25
251654,Peramola,25
251667,PinelldeSolsonès,25
251673,Pinós,25
251689,Poal,el,25
251692,PobladeCérvoles,la,25
251706,Bellaguarda,25
251713,PobladeSegur,la,25
251728,Ponts,25
251734,PontdeSuert,el,25
251749,Portella,la,25
251752,PratsiSansor,25
251765,Preixana,25
251771,Preixens,25
251790,Prullans,25
251804,Puiggròs,25
251811,PuigverddAgramunt,25
251826,PuigverddeLleida,25
251832,Rialp,25
251850,RiberadUrgellet,25
251863,Riner,25
251898,Rosselló,25
251902,SalàsdePallars,25
251919,Sanaüja,25
251924,SantGuimdeFreixenet,25
251930,SantLlorençdeMorunys,25
251945,SantRamon,25
251961,SantEstevedelaSarga,25
251977,SantGuimdelaPlana,25
252000,SarrocadeLleida,25
252017,SarrocadeBellera,25
252022,Senterada,25
252038,SeudUrgell,la,25
252043,Seròs,25
252056,Sidamon,25
252069,Soleràs,el,25
252075,Solsona,25
252081,Soriguera,25
252094,Sort,25
252108,Soses,25
252115,Sudanell,25
252120,Sunyer,25
252154,Talarn,25
252167,Talavera,25
252173,Tàrrega,25
252189,Tarrés,25
252192,TarrojadeSegarra,25
252206,Térmens,25
252213,Tírvia,25
252228,Tiurana,25
252234,Torà,25
252249,Torms,els,25
252252,Tornabous,25
252265,Torrebesses,25
252271,TorredeCabdella,la,25
252287,Torrefarrera,25
252304,Torregrossa,25
